city,cnty,id,lat,lon,prov
互助,中国,CN101150204,36.490000,101.570000,青海
化隆,中国,CN101150205,36.060000,102.160000,青海
循化,中国,CN101150206,35.500000,102.330000,青海
冷湖,中国,CN101150207,38.450000,93.200000,青海
平安,中国,CN101150208,36.500000,102.100000,青海
黄南,中国,CN101150301,34.440000,101.360000,青海
尖扎,中国,CN101150302,35.570000,102.020000,青海
泽库,中国,CN101150303,35.020000,101.280000,青海
河南,中国,CN101150304,34.730000,101.600000,青海
同仁,中国,CN101150305,35.511000,102.009000,青海
海南,中国,CN101150401,36.160000,100.370000,青海
贵德,中国,CN101150404,35.951000,101.470000,青海
兴海,中国,CN101150406,35.350000,99.590000,青海
贵南,中国,CN101150407,35.731000,100.891000,青海
同德,中国,CN101150408,35.150000,100.360000,青海
共和,中国,CN101150409,36.270000,100.620000,青海
果洛,中国,CN101150501,34.280000,100.150000,青海
班玛,中国,CN101150502,32.560000,100.450000,青海
甘德,中国,CN101150503,33.580000,99.540000,青海
达日,中国,CN101150504,33.450000,99.390000,青海
久治,中国,CN101150505,33.260000,101.290000,青海
玛多,中国,CN101150506,34.550000,98.130000,青海
玛沁,中国,CN101150508,34.280000,100.150000,青海
玉树,中国,CN101150601,32.898000,96.707000,青海
称多,中国,CN101150602,33.360000,97.104000,青海
治多,中国,CN101150603,33.510000,95.360000,青海
杂多,中国,CN101150604,32.540000,95.180000,青海
囊谦,中国,CN101150605,32.120000,96.290000,青海
曲麻莱,中国,CN101150606,34.080000,95.470000,青海
海西,中国,CN101150701,37.220000,97.220000,青海
天峻,中国,CN101150708,38.095000,98.424000,青海
乌兰,中国,CN101150709,36.550000,98.290000,青海
茫崖,中国,CN101150712,38.150000,90.510000,青海
大柴旦,中国,CN101150713,37.510000,95.220000,青海
德令哈,中国,CN101150716,37.370000,97.370000,青海
海北,中国,CN101150801,37.200000,100.080000,青海
门源,中国,CN101150802,37.230000,101.370000,青海
祁连,中国,CN101150803,38.266000,99.627000,青海
海晏,中国,CN101150804,36.550000,100.590000,青海
刚察,中国,CN101150806,37.330000,100.130000,青海
格尔木,中国,CN101150901,36.250000,94.540000,青海
都兰,中国,CN101150902,36.223000,97.296000,青海
乌鲁木齐,中国,CN101130101,43.781000,87.585000,新疆
小渠子,中国,CN101130103,43.340000,87.060000,新疆
达坂城,中国,CN101130105,43.210000,88.190000,新疆
乌鲁木齐牧试站,中国,CN101130108,43.170000,87.070000,新疆
天池,中国,CN101130109,43.530000,88.070000,新疆
白杨沟,中国,CN101130110,43.170000,87.070000,新疆
克拉玛依,中国,CN101130201,45.597000,84.867000,新疆
乌尔禾,中国,CN101130202,46.112000,85.673000,新疆
白碱滩,中国,CN101130203,45.700000,85.136000,新疆
石河子,中国,CN101130301,44.299000,86.037000,新疆
炮台,中国,CN101130302,44.510000,85.150000,新疆
莫索湾,中国,CN101130303,45.010000,86.060000,新疆
昌吉,中国,CN101130401,44.015000,87.294000,新疆
呼图壁,中国,CN101130402,44.240000,86.605000,新疆
米泉,中国,CN101130403,44.377000,87.653000,新疆
阜康,中国,CN101130404,44.377000,88.251000,新疆
吉木萨尔,中国,CN101130405,44.010000,89.100000,新疆
奇台,中国,CN101130406,44.450000,90.288000,新疆
玛纳斯,中国,CN101130407,44.190000,86.120000,新疆
木垒,中国,CN101130408,43.500000,90.170000,新疆
蔡家湖,中国,CN101130409,44.120000,87.320000,新疆
吐鲁番,中国,CN101130501,42.794000,88.643000,新疆
托克逊,中国,CN101130502,42.480000,88.380000,新疆
鄯善,中国,CN101130504,42.510000,90.140000,新疆
库尔勒,中国,CN101130601,41.753000,86.134000,新疆
轮台,中国,CN101130602,41.470000,84.150000,新疆
尉犁,中国,CN101130603,41.210000,86.160000,新疆
若羌,中国,CN101130604,39.020000,88.100000,新疆
且末,中国,CN101130605,38.090000,85.330000,新疆
和静,中国,CN101130606,42.790000,85.020000,新疆
焉耆,中国,CN101130607,42.050000,86.340000,新疆
和硕,中国,CN101130608,42.150000,86.480000,新疆
巴音布鲁克,中国,CN101130610,43.020000,84.090000,新疆
铁干里克,中国,CN101130611,40.380000,87.420000,新疆
博湖,中国,CN101130612,41.900000,86.720000,新疆
塔中,中国,CN101130613,39,83.670000,新疆
巴仑台,中国,CN101130614,42.440000,86.180000,新疆
阿拉尔,中国,CN101130701,40.300000,81.030000,新疆
阿克苏,中国,CN101130801,41.172000,80.257000,新疆
乌什,中国,CN101130802,41.130000,79.140000,新疆
温宿,中国,CN101130803,41.607000,80.485000,新疆
辉南,中国,CN101060504,42.544000,126.359000,吉林
集安,中国,CN101060505,41.060000,126.090000,吉林
通化县,中国,CN101060506,41.400000,125.450000,吉林
白城,中国,CN101060601,45.615000,122.839000,吉林
洮南,中国,CN101060602,45.531000,122.482000,吉林
大安,中国,CN101060603,45.300000,124.160000,吉林
镇赉,中国,CN101060604,45.878000,123.427000,吉林
通榆,中国,CN101060605,44.745000,122.788000,吉林
辽源,中国,CN101060701,42.903000,125.134000,吉林
东丰,中国,CN101060702,42.763000,125.436000,吉林
东辽,中国,CN101060703,42.910000,124.979000,吉林
松原,中国,CN101060801,45.110000,124.500000,吉林
乾安,中国,CN101060802,45,124.010000,吉林
前郭,中国,CN101060803,45.070000,124.500000,吉林
长岭,中国,CN101060804,44.336000,123.927000,吉林
扶余,中国,CN101060805,44.580000,126,吉林
白山,中国,CN101060901,41.525000,126.395000,吉林
靖宇,中国,CN101060902,42.460000,126.887000,吉林
临江,中国,CN101060903,41.480000,126.550000,吉林
东岗,中国,CN101060904,42.060000,127.340000,吉林
长白,中国,CN101060905,42.210000,128.100000,吉林
抚松,中国,CN101060906,42.326000,127.266000,吉林
江源,中国,CN101060907,42.053000,126.582000,吉林
沈阳,中国,CN101070101,41.799000,123.418000,辽宁
辽中,中国,CN101070103,41.487000,122.788000,辽宁
康平,中国,CN101070104,42.775000,123.184000,辽宁
法库,中国,CN101070105,42.394000,123.251000,辽宁
新民,中国,CN101070106,41.590000,122.500000,辽宁
大连,中国,CN101070201,38.944000,121.576000,辽宁
瓦房店,中国,CN101070202,39.737000,121.759000,辽宁
金州,中国,CN101070203,41.124000,121.092000,辽宁
普兰店,中国,CN101070204,39.240000,121.580000,辽宁
旅顺,中国,CN101070205,38.490000,121.140000,辽宁
长海,中国,CN101070206,39.527000,122.987000,辽宁
庄河,中国,CN101070207,39.840000,123,辽宁
鞍山,中国,CN101070301,41.115000,122.977000,辽宁
台安,中国,CN101070302,41.230000,122.260000,辽宁
岫岩,中国,CN101070303,40.170000,123.170000,辽宁
海城,中国,CN101070304,40.826000,122.724000,辽宁
抚顺,中国,CN101070401,41.859000,123.906000,辽宁
新宾,中国,CN101070402,41.722000,125.034000,辽宁
清原,中国,CN101070403,42.060000,124.550000,辽宁
章党,中国,CN101070404,41.550000,124.050000,辽宁
本溪,中国,CN101070501,41.302000,123.765000,辽宁
本溪县,中国,CN101070502,41.180000,124.170000,辽宁
桓仁,中国,CN101070504,41.160000,125.210000,辽宁
丹东,中国,CN101070601,40.110000,124.357000,辽宁
凤城,中国,CN101070602,40.452000,124.067000,辽宁
宽甸,中国,CN101070603,40.430000,124.470000,辽宁
东港,中国,CN101070604,39.990000,123.861000,辽宁
锦州,中国,CN101070701,41.116000,121.144000,辽宁
凌海,中国,CN101070702,41.190000,121.220000,辽宁
义县,中国,CN101070704,41.310000,121.140000,辽宁
黑山,中国,CN101070705,41.799000,122.198000,辽宁
北镇,中国,CN101070706,41.350000,121.460000,辽宁
营口,中国,CN101070801,40.686000,122.278000,辽宁
大石桥,中国,CN101070802,40.370000,122.290000,辽宁
盖州,中国,CN101070803,40.250000,122.210000,辽宁
阜新,中国,CN101070901,42.019000,121.647000,辽宁
彰武,中国,CN101070902,42.489000,122.424000,辽宁
辽阳,中国,CN101071001,41.266000,123.171000,辽宁
辽阳县,中国,CN101071002,41.120000,123.040000,辽宁
灯塔,中国,CN101071003,41.415000,123.278000,辽宁
弓长岭,中国,CN101071004,41.148000,123.438000,辽宁
铁岭,中国,CN101071101,42.291000,123.831000,辽宁
开原,中国,CN101071102,42.320000,124.030000,辽宁
昌图,中国,CN101071103,43.022000,123.987000,辽宁
西丰,中国,CN101071104,42.440000,124.450000,辽宁
调兵山,中国,CN101071105,42.468000,123.544000,辽宁
朝阳,中国,CN101071201,41.579000,120.456000,辽宁
凌源,中国,CN101071203,41.016000,119.233000,辽宁
喀左,中国,CN101071204,41.050000,119.430000,辽宁
北票,中国,CN101071205,41.835000,120.776000,辽宁
建平县,中国,CN101071207,41.230000,119.420000,辽宁
盘锦,中国,CN101071301,41.153000,122.277000,辽宁
大洼,中国,CN101071302,40.967000,122,辽宁
盘山,中国,CN101071303,41.153000,122.277000,辽宁
葫芦岛,中国,CN101071401,40.699000,120.840000,辽宁
建昌,中国,CN101071402,40.757000,119.753000,辽宁
绥中,中国,CN101071403,40.303000,120.047000,辽宁
兴城,中国,CN101071404,40.350000,120.420000,辽宁
呼和浩特,中国,CN101080101,40.819000,111.686000,内蒙古
土左旗,中国,CN101080102,40.410000,111.090000,内蒙古
托县,中国,CN101080103,40.160000,111.110000,内蒙古
和林,中国,CN101080104,40.230000,111.480000,内蒙古
清水河,中国,CN101080105,39.885000,111.724000,内蒙古
呼市郊区,中国,CN101080106,40.480000,111.420000,内蒙古
武川,中国,CN101080107,41.060000,111.270000,内蒙古
包头,中国,CN101080201,40.657000,109.809000,内蒙古
白云鄂博,中国,CN101080202,41.460000,109.580000,内蒙古
满都拉,中国,CN101080203,42.320000,110.080000,内蒙古
土右旗,中国,CN101080204,40.330000,110.320000,内蒙古
固阳,中国,CN101080205,41.108000,110.184000,内蒙古
达茂旗,中国,CN101080206,41.420000,110.260000,内蒙古
希拉穆仁,中国,CN101080207,41.190000,111.140000,内蒙古
乌海,中国,CN101080301,39.493000,106.705000,内蒙古
集宁,中国,CN101080401,41.031000,113.091000,内蒙古
卓资,中国,CN101080402,40.950000,112.403000,内蒙古
化德,中国,CN101080403,41.955000,114.178000,内蒙古
商都,中国,CN101080404,41.726000,113.698000,内蒙古
泊头,中国,CN101090711,38.065000,116.386000,河北
任丘,中国,CN101090712,38.748000,116.186000,河北
黄骅,中国,CN101090713,38.388000,117.442000,河北
河间,中国,CN101090714,38.488000,116.275000,河北
沧县,中国,CN101090716,38.309000,116.862000,河北
衡水,中国,CN101090801,37.714000,115.628000,河北
枣强,中国,CN101090802,37.436000,115.769000,河北
武邑,中国,CN101090803,37.480000,115.530000,河北
武强,中国,CN101090804,38.044000,115.915000,河北
饶阳,中国,CN101090805,38.226000,115.722000,河北
安平,中国,CN101090806,38.218000,115.499000,河北
故城,中国,CN101090807,37.210000,115.590000,河北
景县,中国,CN101090808,37.410000,116.180000,河北
阜城,中国,CN101090809,37.892000,116.304000,河北
冀州,中国,CN101090810,37.330000,115.340000,河北
深州,中国,CN101090811,38,115.330000,河北
邢台,中国,CN101090901,37.134000,114.771000,河北
临城,中国,CN101090902,37.461000,114.334000,河北
内丘,中国,CN101090904,37.306000,114.293000,河北
柏乡,中国,CN101090905,37.526000,114.684000,河北
隆尧,中国,CN101090906,37.384000,114.786000,河北
南和,中国,CN101090907,36.999000,114.735000,河北
宁晋,中国,CN101090908,37.602000,115.008000,河北
巨鹿,中国,CN101090909,37.274000,115.030000,河北
新河,中国,CN101090910,37.310000,115.140000,河北
广宗,中国,CN101090911,37.073000,115.190000,河北
平乡,中国,CN101090912,37.040000,115.020000,河北
威县,中国,CN101090913,36.590000,115.150000,河北
清河,中国,CN101090914,37.054000,115.674000,河北
临西,中国,CN101090915,36.510000,115.290000,河北
南宫,中国,CN101090916,37.267000,115.449000,河北
沙河,中国,CN101090917,36.938000,114.243000,河北
任县,中国,CN101090918,37.080000,114.420000,河北
邯郸,中国,CN101091001,36.600000,114.495000,河北
峰峰,中国,CN101091002,36.250000,114.130000,河北
临漳,中国,CN101091003,36.258000,114.554000,河北
成安,中国,CN101091004,36.270000,114.420000,河北
大名,中国,CN101091005,36.291000,115.224000,河北
涉县,中国,CN101091006,36.340000,113.400000,河北
磁县,中国,CN101091007,36.230000,114.230000,河北
肥乡,中国,CN101091008,36.576000,114.818000,河北
永年,中国,CN101091009,36.751000,114.622000,河北
邱县,中国,CN101091010,36.490000,115.100000,河北
鸡泽,中国,CN101091011,36.861000,114.849000,河北
广平,中国,CN101091012,36.485000,115,河北
馆陶,中国,CN101091013,36.330000,115.170000,河北
魏县,中国,CN101091014,36.210000,114.570000,河北
曲周,中国,CN101091015,36.460000,114.570000,河北
武安,中国,CN101091016,36.430000,114.120000,河北
秦皇岛,中国,CN101091101,39.932000,119.601000,河北
青龙,中国,CN101091102,40.407000,118.950000,河北
昌黎,中国,CN101091103,39.622000,119.053000,河北
抚宁,中国,CN101091104,39.530000,119.140000,河北
卢龙,中国,CN101091105,39.929000,118.957000,河北
北戴河,中国,CN101091106,39.929000,118.957000,河北
郑州,中国,CN101180101,34.758000,113.641000,河南
巩义,中国,CN101180102,34.440000,112.580000,河南
荥阳,中国,CN101180103,34.480000,113.260000,河南
登封,中国,CN101180104,34.431000,113.019000,河南
新密,中国,CN101180105,34.310000,113.220000,河南
新郑,中国,CN101180106,34.240000,113.440000,河南
中牟,中国,CN101180107,34.708000,113.994000,河南
上街,中国,CN101180108,34.838000,113.277000,河南
安阳,中国,CN101180201,36.093000,114.341000,河南
汤阴,中国,CN101180202,35.886000,114.459000,河南
滑县,中国,CN101180203,35.350000,114.300000,河南
内黄,中国,CN101180204,35.890000,114.782000,河南
林州,中国,CN101180205,36.040000,113.490000,河南
新乡,中国,CN101180301,35.309000,113.863000,河南
获嘉,中国,CN101180302,35.193000,113.639000,河南
原阳,中国,CN101180303,35.030000,113.570000,河南
辉县,中国,CN101180304,35.559000,113.664000,河南
卫辉,中国,CN101180305,35.513000,114.089000,河南
延津,中国,CN101180306,35.090000,114.110000,河南
封丘,中国,CN101180307,35.061000,114.505000,河南
长垣,中国,CN101180308,35.186000,114.749000,河南
许昌,中国,CN101180401,34.022000,113.805000,河南
鄢陵,中国,CN101180402,34.010000,114.179000,河南
襄城,中国,CN101180403,33.510000,113.300000,河南
长葛,中国,CN101180404,34.243000,113.855000,河南
禹州,中国,CN101180405,34.199000,113.353000,河南
平顶山,中国,CN101180501,33.740000,113.293000,河南
郏县,中国,CN101180502,33.590000,113.120000,河南
宝丰,中国,CN101180503,33.908000,113.007000,河南
汝州,中国,CN101180504,34.110000,112.500000,河南
叶县,中国,CN101180505,33.360000,113.390000,河南
舞钢,中国,CN101180506,33.200000,113.320000,河南
鲁山,中国,CN101180507,33.450000,112.530000,河南
石龙,中国,CN101180508,33.900000,112.885000,河南
信阳,中国,CN101180601,32.125000,114.060000,河南
息县,中国,CN101180602,32.210000,114.440000,河南
罗山,中国,CN101180603,32.022000,114.435000,河南
光山,中国,CN101180604,31.949000,114.856000,河南
新县,中国,CN101180605,31.380000,114.510000,河南
淮滨,中国,CN101180606,32.447000,115.303000,河南
潢川,中国,CN101180607,32.126000,115.136000,河南
固始,中国,CN101180608,32.170000,115.638000,河南
商城,中国,CN101180609,31.743000,115.377000,河南
南阳,中国,CN101180701,32.996000,112.527000,河南
南召,中国,CN101180702,33.463000,112.375000,河南
左权,中国,CN101100404,37.010000,113.443000,山西
和顺,中国,CN101100405,37.323000,113.500000,山西
昔阳,中国,CN101100406,37.360000,113.420000,山西
寿阳,中国,CN101100407,37.816000,113.103000,山西
太谷,中国,CN101100408,37.385000,112.764000,山西
祁县,中国,CN101100409,37.210000,112.210000,山西
平遥,中国,CN101100410,37.110000,112.130000,山西
灵石,中国,CN101100411,36.824000,111.704000,山西
介休,中国,CN101100412,37.023000,111.949000,山西
长治,中国,CN101100501,36.187000,113.103000,山西
黎城,中国,CN101100502,36.641000,113.378000,山西
屯留,中国,CN101100503,36.348000,112.740000,山西
潞城,中国,CN101100504,36.367000,113.234000,山西
襄垣,中国,CN101100505,36.310000,113.020000,山西
平顺,中国,CN101100506,36.205000,113.460000,山西
武乡,中国,CN101100507,36.893000,113.158000,山西
沁县,中国,CN101100508,36.460000,112.410000,山西
长子,中国,CN101100509,36.092000,112.742000,山西
沁源,中国,CN101100510,36.678000,112.257000,山西
壶关,中国,CN101100511,36.021000,113.388000,山西
晋城,中国,CN101100601,35.502000,112.826000,山西
沁水,中国,CN101100602,35.726000,112.358000,山西
阳城,中国,CN101100603,35.451000,112.325000,山西
陵川,中国,CN101100604,35.470000,113.160000,山西
高平,中国,CN101100605,35.821000,112.934000,山西
泽州,中国,CN101100606,35.466000,112.794000,山西
临汾,中国,CN101100701,36.116000,111.449000,山西
曲沃,中国,CN101100702,35.713000,111.484000,山西
永和,中国,CN101100703,36.728000,110.605000,山西
隰县,中国,CN101100704,36.420000,110.570000,山西
大宁,中国,CN101100705,36.442000,110.740000,山西
吉县,中国,CN101100706,36.100000,110.600000,山西
襄汾,中国,CN101100707,35.530000,111.250000,山西
蒲县,中国,CN101100708,36.240000,111.060000,山西
汾西,中国,CN101100709,36.629000,111.454000,山西
洪洞,中国,CN101100710,36.324000,111.616000,山西
霍州,中国,CN101100711,36.580000,111.832000,山西
乡宁,中国,CN101100712,35.580000,110.510000,山西
翼城,中国,CN101100713,35.440000,111.420000,山西
侯马,中国,CN101100714,35.618000,111.358000,山西
浮山,中国,CN101100715,35.965000,111.896000,山西
安泽,中国,CN101100716,36.199000,112.286000,山西
古县,中国,CN101100717,36.160000,111.550000,山西
运城,中国,CN101100801,35.106000,110.954000,山西
临猗,中国,CN101100802,35.090000,110.430000,山西
稷山,中国,CN101100803,35.602000,110.954000,山西
万荣,中国,CN101100804,35.385000,110.708000,山西
河津,中国,CN101100805,35.631000,110.690000,山西
新绛,中国,CN101100806,35.370000,111.130000,山西
绛县,中国,CN101100807,35.310000,111.340000,山西
闻喜,中国,CN101100808,35.373000,111.314000,山西
垣曲,中国,CN101100809,35.212000,111.786000,山西
永济,中国,CN101100810,34.530000,110.270000,山西
芮城,中国,CN101100811,34.694000,110.694000,山西
夏县,中国,CN101100812,35.100000,111.140000,山西
平陆,中国,CN101100813,34.863000,111.259000,山西
朔州,中国,CN101100901,39.315000,112.417000,山西
平鲁,中国,CN101100902,34.863000,111.259000,山西
山阴,中国,CN101100903,39.474000,112.748000,山西
右玉,中国,CN101100904,39.995000,112.370000,山西
应县,中国,CN101100905,39.340000,113.100000,山西
怀仁,中国,CN101100906,39.780000,113.094000,山西
忻州,中国,CN101101001,38.442000,112.612000,山西
定襄,中国,CN101101002,38.496000,113.013000,山西
五台县,中国,CN101101003,38.500000,113.220000,山西
河曲,中国,CN101101004,39.175000,111.358000,山西
偏关,中国,CN101101005,39.437000,111.681000,山西
神池,中国,CN101101006,39.164000,112.002000,山西
宁武,中国,CN101101007,38.829000,112.228000,山西
代县,中国,CN101101008,39.010000,112.540000,山西
繁峙,中国,CN101101009,39.200000,113.550000,山西
五台山,中国,CN101101010,39.020000,113.320000,山西
保德,中国,CN101101011,39.010000,111.050000,山西
静乐,中国,CN101101012,38.407000,112.025000,山西
岢岚,中国,CN101101013,38.730000,111.540000,山西
五寨,中国,CN101101014,38.982000,111.737000,山西
原平,中国,CN101101015,38.866000,112.682000,山西
吕梁,中国,CN101101100,37.541000,111.269000,山西
离石,中国,CN101101101,37.541000,111.269000,山西
临县,中国,CN101101102,37.580000,111,山西
兴县,中国,CN101101103,38.280000,111.080000,山西
岚县,中国,CN101101104,38.170000,111.390000,山西
柳林,中国,CN101101105,37.392000,110.858000,山西
石楼,中国,CN101101106,37.062000,110.733000,山西
方山,中国,CN101101107,37.898000,111.308000,山西
交口,中国,CN101101108,36.973000,111.308000,山西
中阳,中国,CN101101109,37.265000,111.162000,山西
孝义,中国,CN101101110,37.090000,111.450000,山西
汾阳,中国,CN101101111,37.314000,111.731000,山西
文水,中国,CN101101112,37.434000,111.908000,山西
交城,中国,CN101101113,37.680000,111.848000,山西
济南,中国,CN101120101,36.663000,117.009000,山东
长清,中国,CN101120102,36.470000,116.795000,山东
商河,中国,CN101120103,37.328000,117.205000,山东
章丘,中国,CN101120104,36.750000,117.461000,山东
平阴,中国,CN101120105,36.205000,116.402000,山东
济阳,中国,CN101120106,37.003000,117.169000,山东
青岛,中国,CN101120201,36.088000,120.343000,山东
崂山,中国,CN101120202,36.100000,120.250000,山东
即墨,中国,CN101120204,36.452000,120.555000,山东
长兴,中国,CN101210202,30.948000,119.831000,浙江
安吉,中国,CN101210203,30.624000,119.558000,浙江
德清,中国,CN101210204,30.320000,120.040000,浙江
嘉兴,中国,CN101210301,30.758000,120.749000,浙江
嘉善,中国,CN101210302,30.893000,120.888000,浙江
海宁,中国,CN101210303,30.462000,120.568000,浙江
桐乡,中国,CN101210304,30.638000,120.478000,浙江
平湖,中国,CN101210305,30.723000,121.104000,浙江
海盐,中国,CN101210306,30.495000,120.881000,浙江
宁波,中国,CN101210401,29.872000,121.542000,浙江
慈溪,中国,CN101210403,30.181000,121.337000,浙江
余姚,中国,CN101210404,29.948000,121.172000,浙江
奉化,中国,CN101210405,29.593000,121.411000,浙江
象山,中国,CN101210406,29.280000,121.520000,浙江
宁海,中国,CN101210408,29.313000,121.468000,浙江
北仑,中国,CN101210410,29.880000,121.830000,浙江
鄞州,中国,CN101210411,29.816000,121.547000,浙江
镇海,中国,CN101210412,29.590000,121.360000,浙江
绍兴,中国,CN101210501,29.992000,120.579000,浙江
诸暨,中国,CN101210502,29.679000,120.209000,浙江
上虞,中国,CN101210503,29.953000,120.879000,浙江
新昌,中国,CN101210504,29.310000,120.530000,浙江
嵊州,中国,CN101210505,29.360000,120.490000,浙江
台州,中国,CN101210601,28.829000,121.176000,浙江
玉环,中国,CN101210603,28.126000,121.213000,浙江
三门,中国,CN101210604,29.003000,121.462000,浙江
天台,中国,CN101210605,29.145000,120.970000,浙江
仙居,中国,CN101210606,28.510000,120.430000,浙江
温岭,中国,CN101210607,28.390000,121.417000,浙江
洪家,中国,CN101210609,28.370000,121.250000,浙江
临海,中国,CN101210610,28.493000,121.893000,浙江
椒江,中国,CN101210611,28.673000,121.443000,浙江
黄岩,中国,CN101210612,28.650000,121.262000,浙江
路桥,中国,CN101210613,28.583000,121.365000,浙江
温州,中国,CN101210701,28.003000,120.648000,浙江
泰顺,中国,CN101210702,27.565000,119.933000,浙江
文成,中国,CN101210703,27.769000,120.015000,浙江
平阳,中国,CN101210704,27.647000,120.371000,浙江
瑞安,中国,CN101210705,27.470000,120.370000,浙江
洞头,中国,CN101210706,27.843000,121.139000,浙江
乐清,中国,CN101210707,28.070000,120.580000,浙江
永嘉,中国,CN101210708,28.293000,120.653000,浙江
苍南,中国,CN101210709,27.647000,120.371000,浙江
丽水,中国,CN101210801,28.452000,119.909000,浙江
遂昌,中国,CN101210802,28.514000,119.097000,浙江
龙泉,中国,CN101210803,28.038000,119.066000,浙江
缙云,中国,CN101210804,28.677000,120.154000,浙江
青田,中国,CN101210805,28.207000,120.116000,浙江
云和,中国,CN101210806,28.107000,119.549000,浙江
庆元,中国,CN101210807,27.370000,119.040000,浙江
松阳,中国,CN101210808,28.449000,119.482000,浙江
景宁,中国,CN101210809,28.107000,119.549000,浙江
金华,中国,CN101210901,29.107000,119.649000,浙江
浦江,中国,CN101210902,29.280000,119.530000,浙江
兰溪,中国,CN101210903,29.130000,119.280000,浙江
义乌,中国,CN101210904,29.292000,120.043000,浙江
东阳,中国,CN101210905,29.230000,120.400000,浙江
武义,中国,CN101210906,28.530000,119.480000,浙江
永康,中国,CN101210907,28.931000,120.113000,浙江
磐安,中国,CN101210908,29.054000,120.450000,浙江
衢州,中国,CN101211001,28.956000,118.868000,浙江
常山,中国,CN101211002,28.996000,118.503000,浙江
开化,中国,CN101211003,29.203000,118.326000,浙江
龙游,中国,CN101211004,29.009000,119.193000,浙江
江山,中国,CN101211005,28.569000,118.595000,浙江
衢江,中国,CN101211006,28.981000,118.933000,浙江
舟山,中国,CN101211101,30.044000,122.162000,浙江
嵊泗,中国,CN101211102,30.719000,122.522000,浙江
岱山,中国,CN101211104,30.285000,122.158000,浙江
普陀,中国,CN101211105,29.570000,122.180000,浙江
定海,中国,CN101211106,30.044000,122.162000,浙江
福州,中国,CN101230101,26.071000,119.303000,福建
闽清,中国,CN101230102,26.237000,118.762000,福建
闽侯,中国,CN101230103,26.194000,119.142000,福建
罗源,中国,CN101230104,26.515000,119.474000,福建
连江,中国,CN101230105,26.120000,119.320000,福建
永泰,中国,CN101230107,25.859000,118.797000,福建
平潭,中国,CN101230108,25.530000,119.777000,福建
长乐,中国,CN101230110,25.963000,119.523000,福建
福清,中国,CN101230111,25.589000,119.362000,福建
钓鱼岛,中国,CN101231001,25.730000,123.460000,福建
厦门,中国,CN101230201,24.445000,118.070000,福建
同安,中国,CN101230202,24.430000,118.080000,福建
宁德,中国,CN101230301,26.683000,119.533000,福建
古田,中国,CN101230302,26.584000,118.968000,福建
霞浦,中国,CN101230303,26.530000,120,福建
寿宁,中国,CN101230304,27.430000,119.473000,福建
周宁,中国,CN101230305,27.102000,119.305000,福建
福安,中国,CN101230306,27.060000,119.390000,福建
柘荣,中国,CN101230307,27.209000,119.897000,福建
福鼎,中国,CN101230308,27.209000,120.397000,福建
屏南,中国,CN101230309,26.951000,118.955000,福建
莆田,中国,CN101230401,25.451000,119.022000,福建
仙游,中国,CN101230402,25.220000,118.420000,福建
秀屿,中国,CN101230403,25.140000,118.590000,福建
涵江,中国,CN101230404,25.500000,119.060000,福建
秀屿港,中国,CN101230405,25.300000,119.050000,福建
荔城,中国,CN101230406,25.300000,119,福建
城厢,中国,CN101230407,25.300000,118.900000,福建
泉州,中国,CN101230501,24.914000,118.583000,福建
丹江口,中国,CN101201107,32.608000,111.190000,湖北
茅箭,中国,CN101201108,32.594000,110.843000,湖北
张湾,中国,CN101201109,32.654000,110.758000,湖北
神农架,中国,CN101201201,31.733000,110.733000,湖北
随州,中国,CN101201301,31.709000,113.363000,湖北
广水,中国,CN101201302,31.740000,113.826000,湖北
荆门,中国,CN101201401,31.031000,112.195000,湖北
钟祥,中国,CN101201402,31.158000,112.563000,湖北
京山,中国,CN101201403,31.078000,113.104000,湖北
掇刀,中国,CN101201404,30.969000,112.155000,湖北
沙洋,中国,CN101201405,30.700000,112.582000,湖北
天门,中国,CN101201501,30.642000,113.029000,湖北
仙桃,中国,CN101201601,30.375000,113.451000,湖北
潜江,中国,CN101201701,30.427000,112.891000,湖北
长沙,中国,CN101250101,28.197000,112.967000,湖南
宁乡,中国,CN101250102,28.186000,112.334000,湖南
浏阳,中国,CN101250103,28.211000,113.717000,湖南
马坡岭,中国,CN101250104,28.120000,113.050000,湖南
望城,中国,CN101250105,28.377000,112.807000,湖南
湘潭,中国,CN101250201,27.867000,112.908000,湖南
韶山,中国,CN101250202,27.940000,112.518000,湖南
湘乡,中国,CN101250203,27.450000,112.300000,湖南
株洲,中国,CN101250301,27.863000,113.109000,湖南
攸县,中国,CN101250302,27,113.210000,湖南
醴陵,中国,CN101250303,27.674000,113.464000,湖南
茶陵,中国,CN101250305,26.817000,113.636000,湖南
炎陵,中国,CN101250306,26.490000,113.773000,湖南
衡阳,中国,CN101250401,26.902000,112.614000,湖南
衡山,中国,CN101250402,27.140000,112.520000,湖南
衡东,中国,CN101250403,27.114000,113.008000,湖南
祁东,中国,CN101250404,26.480000,112.060000,湖南
衡阳县,中国,CN101250405,26.590000,112.220000,湖南
常宁,中国,CN101250406,24.720000,99.662000,湖南
衡南,中国,CN101250407,26.768000,112.889000,湖南
耒阳,中国,CN101250408,26.414000,112.922000,湖南
南岳,中国,CN101250409,27.180000,112.420000,湖南
郴州,中国,CN101250501,25.783000,112.987000,湖南
桂阳,中国,CN101250502,25.450000,112.430000,湖南
嘉禾,中国,CN101250503,25.613000,112.410000,湖南
